antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'SibSp', 'classification'})","frozenset({'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})","frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Fare'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare', 'Pclass'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Age', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Age'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Pclass'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'classification'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'classification', 'Pclass'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'classification'})","frozenset({'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'classification', 'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare', 'Pclass'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare', 'Pclass'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age'})","frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare'})","frozenset({'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})","frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Age', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})","frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})","frozenset({'Embarked', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Age', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'Embarked', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Age', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare', 'Pclass'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare', 'Pclass'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})","frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})","frozenset({'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})","frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Age', 'Fare'})","frozenset({'classification', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})","frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})","frozenset({'classification', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Age', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'classification', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'classification', 'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'classification', 'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'classification', 'Age'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Pclass'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age', 'Pclass'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Pclass'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification'})","frozenset({'Age', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age'})","frozenset({'classification', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})","frozenset({'classification', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})","frozenset({'Embarked', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})","frozenset({'Embarked', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})","frozenset({'Embarked', 'classification'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'classification', 'Age', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Embarked', 'Age', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Embarked', 'classification', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'classification', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Fare'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Pclass'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare', 'Pclass'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Fare'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Pclass'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare', 'Pclass'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification', 'Pclass'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Embarked'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Pclass'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Embarked', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Fare'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'Embarked', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'classification', 'Fare', 'Parch'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'classification', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'classification', 'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'classification', 'Parch'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})","frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare', 'Pclass'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Fare', 'Pclass'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification'})","frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare'})","frozenset({'classification', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})","frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})","frozenset({'Embarked', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})","frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})","frozenset({'Embarked', 'classification'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'classification', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'classification'}),"frozenset({'Embarked', 'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'classification', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'SibSp', 'Sex', 'Fare'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Age'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Age', 'Fare'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})","frozenset({'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})","frozenset({'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Sex', 'Fare', 'Age'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked', 'Sex'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked', 'Age'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Age'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked'})","frozenset({'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'Embarked', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})","frozenset({'Embarked', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Sex'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification', 'Age'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex', 'Age'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})","frozenset({'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})","frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})","frozenset({'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Fare'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Age'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Age', 'Fare'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})","frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Sex', 'Fare', 'Age'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch', 'Sex'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch', 'Age'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Age'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Parch'})","frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})","frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})","frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex', 'Parch'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age', 'Parch'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex', 'Age'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
